Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
151926,AAA Batteries (4-pack),1,29900.000000000004,02/11/21 07:24,"Jalan Persatuan No 97, Jaksel, Jakarta 11556"
151927,Macbook Pro Laptop,1,17000000.0,02/25/21 20:24,"Jalan Jambu No 63, Semarang, Jateng 54221"
151928,USB-C Charging Cable,1,119500.0,02/19/21 11:46,"Jalan Demak No 66, Jakbar, Jakarta 10244"
151929,AA Batteries (4-pack),1,38400.0,02/27/21 18:43,"Jalan Semeru No 63, Gresik, Jatim 60222"
151930,AAA Batteries (4-pack),1,29900.000000000004,02/08/21 05:50,"Jalan Pahlawan No 90, Gresik, Jatim 60222"
151931,AAA Batteries (4-pack),1,29900.000000000004,02/01/21 11:59,"Jalan Merapi No 18, Solo, Jateng 51233"
151932,Wired Headphones,1,119900.0,02/04/21 11:48,"Jalan Kutilang No 90, Surabaya, Jatim 60111"
151933,Lightning Charging Cable,1,149500.0,02/18/21 22:44,"Jalan Giri No 14, Jaksel, Jakarta 11556"
151934,Bose SoundSport Headphones,1,999900.0,02/20/21 15:07,"Jalan Giri No 20, Semarang, Jateng 54221"
151935,Bose SoundSport Headphones,1,999900.0,02/25/21 22:42,"Jalan Pahlawan No 23, Sidoarjo, Jatim 60254"
151936,Macbook Pro Laptop,1,17000000.0,02/01/21 09:19,"Jalan Jambu No 89, Surabaya, Jatim 60111"
151937,AAA Batteries (4-pack),1,29900.000000000004,02/24/21 08:34,"Jalan KH Ahmad Dahlan No 89, Jaktim, Jakarta 10110"
151938,Flatscreen TV,1,3000000.0,02/18/21 18:07,"Jalan Merbabu No 27, Malang, Jatim 60254"
151939,iPhone 11,1,7000000.0,02/17/21 20:22,"Jalan KH Ahmad Dahlan No 56, Gresik, Jatim 60222"
151940,Lightning Charging Cable,1,149500.0,02/20/21 15:40,"Jalan Wonoranti No 35, Gresik, Jatim 60222"
151941,iPhone 11,1,7000000.0,02/12/21 15:54,"Jalan Sigunting No 67, Malang, Jatim 60254"
151941,Lightning Charging Cable,1,149500.0,02/12/21 15:54,"Jalan Sigunting No 67, Malang, Jatim 60254"
